"","CN","SRV_CN","CTY_CN","PREV_PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","ELEV","GROW_TYP_CD","MORT_TYP_CD","P2PANEL","P3PANEL","ECOSUBCD","CONGCD","MANUAL","KINDCD_NC","QA_STATUS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MICROPLOT_LOC","DECLINATION","EMAP_HEX","SAMP_METHOD_CD","SUBP_EXAMINE_CD","MACRO_BREAKPOINT_DIA","INTENSITY","CYCLE","SUBCYCLE","ECO_UNIT_PNW","TOPO_POSITION_PNW","NF_SAMPLING_STATUS_CD","NF_PLOT_STATUS_CD","NF_PLOT_NONSAMPLE_REASN_CD","P2VEG_SAMPLING_STATUS_CD","P2VEG_SAMPLING_LEVEL_DETAIL_CD","INVASIVE_SAMPLING_STATUS_CD","INVASIVE_SPECIMEN_RULE_CD","DESIGNCD_P2A","MANUAL_DB","SUBPANEL","COLOCATED_CD_RMRS","CONDCHNGCD_RMRS","FUTFORCD_RMRS","MANUAL_NCRS","MANUAL_NERS","MANUAL_RMRS","PAC_ISLAND_PNWRS","PLOT_SEASON_NERS","PRECIPITATION","PREV_MICROPLOT_LOC_RMRS","PREV_PLOT_STATUS_CD_RMRS","REUSECD1","REUSECD2","REUSECD3","total_cond","natural","treatment","proportion_forest","cc","FORTYPCD","total_fortypcd","forest_group","do.union"
"1871",216959753020004,208669867020004,16010497,25043882010900,2014,6,5,29,98403,2,NA,2014,9,1,10,2,501,NA,NA,2500,2,2,1,NA,"M261Fd",623,6,NA,1,NA,"2015-02-17",489998,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1872",216959754020004,208669867020004,16010497,NA,2014,6,5,29,87268,3,2,2014,5,29,NA,1,501,NA,NA,3300,NA,NA,1,NA,"M261Fd",623,6,NA,1,NA,"2015-02-17",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,2,1,24,1,6,4,5,NA,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1873",216959781020004,208669867020004,15010497,25063444010900,2014,6,6,27,72408,2,NA,2014,9,1,9.9,2,501,NA,NA,3900,2,2,1,NA," 341Di",608,6,NA,1,NA,"2015-02-17",489998,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1874",216959820020004,208669867020004,5010497,25159162010900,2014,6,3,7,64007,1,NA,2014,5,28,9.8,2,501,5,0,3300,2,2,1,NA,"M261Ef",601,6,NA,1,NA,"2015-02-17",489998,NA,"2020-07-24",290487,"OFFSET",14.5,NA,1,4,24,1,6,4,6,4,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1875",273639919489998,273493070489998,16010497,13184592010497,2015,6,5,29,84007,1,NA,2015,9,27,10.2,2,501,4,0,6700,2,2,2,NA,"M261Eu",623,6.1,NA,1,NA,"2016-03-07",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,5,5,3,1,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.971916,34.01706,225,0.971916,220,TRUE
"1876",273639920489998,273493070489998,16010497,15258548010497,2015,6,5,29,59333,2,NA,2015,9,1,9.9,2,501,NA,NA,2700,2,2,2,NA,"M261Fd",623,6.1,NA,1,NA,"2016-03-07",489998,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1877",273639921489998,273493070489998,19010497,15259096010497,2015,6,2,35,87215,2,NA,2015,9,1,9.9,2,501,NA,NA,4900,2,2,2,NA," 342Bd",601,6.1,NA,1,NA,"2016-03-07",489998,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1878",273639929489998,273493070489998,47010497,13152000010497,2015,6,3,91,69982,1,NA,2015,9,15,10.2,2,501,5,0,4300,2,2,2,NA,"M261Eg",601,6.1,NA,1,NA,"2016-03-07",489998,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,5,4,4,1,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,90,371,1,370,TRUE
"1879",273639930489998,273493070489998,10010497,13102162010497,2015,6,3,17,98576,1,NA,2015,10,21,10.5,2,501,5,0,2300,2,2,2,NA,"M261Eg",604,6.1,NA,1,NA,"2016-03-07",489998,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,5,4,6,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1880",273639934489998,273493070489998,19010497,13083769010497,2015,6,2,35,67649,1,NA,2015,7,7,10.1,2,501,2,0,4300,2,2,2,NA,"M261Gj",601,6.1,NA,1,NA,"2016-03-07",489998,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,5,3,5,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1881",273639936489998,273493070489998,11010497,8976948010901,2015,6,5,19,52334,1,NA,2015,8,11,8.9,2,501,9,0,10300,2,2,2,NA,"M261Eo",604,6.1,NA,1,NA,"2016-03-07",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,5,5,4,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,17,281,1,280,TRUE
"1882",273639937489998,273493070489998,55010497,13139682010497,2015,6,5,107,75966,1,NA,2015,10,6,10.2,2,501,4,0,6500,2,2,2,NA,"M261Ep",623,6.1,NA,1,NA,"2016-03-07",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,5,5,3,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1883",273639940489998,273493070489998,10010497,13100101010497,2015,6,3,17,87513,1,NA,2015,6,2,10.1,2,501,4,4,1700,2,2,2,NA,"M261Fb",604,6.1,NA,1,NA,"2016-03-07",489998,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,5,4,5,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1884",273639955489998,273493070489998,27010497,15265102010497,2015,6,5,51,69950,2,NA,2015,6,10,9.7,2,501,NA,NA,8100,2,2,2,2," 341De",608,6.1,NA,1,NA,"2016-03-07",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,5,NA,NA,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1885",273639956489998,273493070489998,27010497,13073151010497,2015,6,5,51,90179,1,NA,2015,6,22,9.9,2,501,7,0,8100,2,2,2,NA," 341Dl",608,6.1,NA,1,NA,"2016-03-07",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,5,NA,3,1,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,35,371,1,370,TRUE
"1886",273639957489998,273493070489998,11010497,13171256010497,2015,6,5,19,52000,1,NA,2015,9,29,10.1,2,501,9,1,8700,2,2,2,NA,"M261Eq",604,6.1,NA,1,NA,"2016-03-07",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,5,5,4,1,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,40,281,1,280,TRUE
"1887",273639966489998,273493070489998,32010497,15265928010497,2015,6,3,61,79660,2,NA,2015,9,1,9.9,2,501,NA,NA,500,2,2,2,NA,"M261Fb",601,6.1,NA,1,NA,"2016-03-07",489998,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1888",273639971489998,273493070489998,19010497,13081691010497,2015,6,2,35,84909,2,NA,2015,9,1,10.2,2,501,NA,NA,5500,2,2,2,NA,"M261Gm",601,6.1,NA,1,NA,"2016-03-07",489998,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1889",273639972489998,273493070489998,32010497,13158009010497,2015,6,3,61,58540,1,NA,2015,8,6,10,2,501,2,0,7100,2,2,2,NA,"M261Ej",604,6.1,NA,1,NA,"2016-03-07",489998,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,5,3,5,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.173458,8.591404,NA,0.826542,NA,TRUE
"1890",273639973489998,273493070489998,56010497,13119769010497,2015,6,5,109,75004,1,NA,2015,5,28,9.9,2,501,5,0,4500,2,2,2,2,"M261Em",604,6.1,NA,1,NA,"2016-03-07",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,5,5,4,1,NA,NA,2,3,2,0,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1891",44540517020004,44513113020004,21010497,24286915010900,2013,6,5,39,79252,1,NA,2013,9,26,10,2,501,9,0,9500,2,2,5,NA,"M261Eo",604,6,NA,1,NA,"2014-04-08",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,3,5,4,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,30,281,1,280,TRUE
"1892",44540519020004,44513113020004,27010497,24301167010900,2013,6,5,51,57948,2,NA,2013,9,1,9.9,2,501,NA,NA,7100,2,2,5,NA,"M261Er",608,6,NA,1,NA,"2014-04-08",489998,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1893",44540523020004,44513113020004,11010497,24338936010900,2013,6,5,19,81569,1,NA,2013,6,28,9.8,2,501,9,0,7700,2,2,5,NA,"M261Eo",604,6,NA,1,NA,"2014-04-08",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,3,5,6,1,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1894",44540533020004,44513113020004,16010497,NA,2013,6,5,29,80135,3,2,2013,8,15,NA,1,501,NA,NA,3500,NA,NA,5,NA,"M261Es",623,6,NA,1,NA,"2014-04-08",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,2,1,24,1,6,3,5,NA,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1895",44540534020004,44513113020004,16010497,24304800010900,2013,6,5,29,79273,1,NA,2013,5,30,9.6,2,501,6,0,4100,2,2,5,NA,"M261Es",623,6,NA,1,NA,"2014-04-08",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,3,5,1,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1896",44540536020004,44513113020004,11010497,24338737010900,2013,6,5,19,81515,1,NA,2013,9,30,10.1,2,501,9,9,10700,2,2,5,NA,"M261Eo",604,6,NA,1,NA,"2014-04-08",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,3,5,4,1,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,18,367,1,360,TRUE
"1897",44540537020004,44513113020004,11010497,24337015010900,2013,6,5,19,68740,1,NA,2013,5,31,9.7,2,501,9,0,5300,2,2,5,NA,"M261Ep",604,6,NA,1,NA,"2014-04-08",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,3,5,3,1,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,38,221,1,220,TRUE
"1898",48203864010497,48201641010497,53010497,23747396010900,2011,6,3,103,91162,3,2,2011,10,10,9.9,2,501,NA,NA,700,2,2,3,NA,"M261Dl",601,5,NA,1,NA,"2012-07-25",20004,NA,"2020-07-24",290487,"OFFSET",15,NA,2,1,24,1,6,1,6,NA,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1899",48203907010497,48201641010497,15010497,NA,2011,6,6,27,57947,3,3,2011,9,1,NA,1,501,NA,NA,7100,NA,NA,3,NA," 341Dj",608,5,NA,1,NA,"2012-07-25",20004,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1900",48204028010497,48201641010497,11010497,23658363010900,2011,6,5,19,78309,1,NA,2011,7,15,9.7,2,501,4,0,7500,2,2,3,NA,"M261Eq",604,5,NA,1,NA,"2012-07-25",20004,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,1,5,3,1,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,18,225,1,220,TRUE
"1901",48204029010497,48201641010497,21010497,23683158010900,2011,6,5,39,99933,1,NA,2011,9,7,9,2,501,9,0,8100,2,2,3,NA,"M261Eq",604,5,NA,1,NA,"2012-07-25",20004,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,1,5,4,1,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,45,371,1,370,TRUE
"1902",48204031010497,48201641010497,21010497,23682533010900,2011,6,5,39,76803,1,NA,2011,7,8,9.7,2,501,1,0,6500,2,2,3,NA,"M261Eq",604,5,NA,1,NA,"2012-07-25",20004,NA,"2020-07-24",290487,"OFFSET",14,NA,1,4,24,1,6,1,5,4,1,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.838165,47.717425,371,0.838165,370,TRUE
"1903",48204033010497,48201641010497,53010497,23747370010900,2011,6,3,103,99275,2,NA,2011,9,1,9.8,2,501,NA,NA,300,2,2,3,NA,"M261Cb",601,5,NA,1,NA,"2012-07-25",20004,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1904",48204048010497,48201641010497,26010497,12410182010497,2011,6,2,49,72606,1,NA,2012,8,28,10,2,501,4,0,5300,2,2,3,NA,"M261Gf",601,5.1,NA,1,NA,"2013-03-11",20004,NA,"2020-07-24",290487,"OFFSET",15,NA,1,4,24,1,6,1,3,7,1,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.488576,19.77152,999,0.511424,999,TRUE
"1905",48204055010497,48201641010497,27010497,23697478010900,2011,6,5,51,88602,2,NA,2011,9,1,9.5,2,501,NA,NA,9100,2,2,3,NA,"M261Ek",608,5,NA,1,NA,"2012-07-25",20004,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1906",48204056010497,48201641010497,19010497,23678250010900,2011,6,2,35,66452,2,NA,2011,9,1,9.8,2,501,NA,NA,4900,2,2,3,NA," 342Bd",601,5,NA,1,NA,"2012-07-25",20004,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1907",30761603020004,48466122010497,11010497,23809744010900,2012,6,5,19,71896,1,NA,2012,4,20,9.6,2,501,4,0,700,2,2,4,NA," 262Ag",622,5.1,NA,7,NA,"2013-03-13",20004,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,2,NA,3,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1908",30761604020004,48466122010497,11010497,23810896010900,2012,6,5,19,87565,2,NA,2012,9,1,9.8,2,501,NA,NA,900,2,2,4,NA,"M261Fc",604,5.1,NA,1,NA,"2013-03-13",20004,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1909",30761608020004,48466122010497,11010497,23810340010900,2012,6,5,19,51882,3,3,2012,11,2,9.9,2,501,NA,NA,2500,2,2,4,NA,"M261Ep",604,5.1,NA,1,NA,"2013-03-13",20004,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,2,5,NA,1,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1910",30761609020004,48466122010497,11010497,23814155010900,2012,6,5,19,56648,1,NA,2012,8,29,10,2,501,9,0,9100,2,2,4,NA,"M261Eo",604,5.1,NA,1,NA,"2013-03-13",20004,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,2,5,1,1,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,35,241,1,240,TRUE
"1911",30761610020004,48466122010497,11010497,23813096010900,2012,6,5,19,51979,1,NA,2012,9,5,10,2,501,7,0,8500,2,2,4,NA,"M261Eq",604,5.1,NA,1,NA,"2013-03-13",20004,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,2,5,4,1,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,55,262,1,260,TRUE
"1912",30761611020004,48466122010497,11010497,23812512010900,2012,6,5,19,52420,1,NA,2012,6,12,9.8,2,501,7,0,9500,2,2,4,NA,"M261Eq",604,5.1,NA,1,NA,"2013-03-13",20004,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,2,5,2,1,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.75,18.75,241,0.75,240,TRUE
"1913",30761612020004,48466122010497,11010497,23812069010900,2012,6,5,19,81557,1,NA,2012,5,30,9.7,2,501,7,0,6500,2,2,4,NA,"M261Ep",604,5.1,NA,1,NA,"2013-03-13",20004,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,2,5,4,1,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,65.403145,371,0.775433,370,TRUE
"1914",30761613020004,48466122010497,11010497,23811477010900,2012,6,5,19,85261,1,NA,2012,7,17,9.9,2,501,4,0,6500,2,2,4,NA,"M261Ep",604,5.1,NA,1,NA,"2013-03-13",20004,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,2,5,4,1,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,63.08325,371,1,370,TRUE
"1915",30761614020004,48466122010497,11010497,23811101010900,2012,6,5,19,67854,3,3,2012,5,29,9.8,2,501,NA,NA,2300,2,2,4,NA,"M261Ep",604,5.1,NA,1,NA,"2013-03-13",20004,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,2,5,NA,1,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1916",30761615020004,48466122010497,11010497,23810911010900,2012,6,5,19,80600,3,3,2012,6,13,9.6,2,501,NA,NA,2700,2,2,4,NA,"M261Fc",604,5.1,NA,1,NA,"2013-03-13",20004,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,2,5,NA,1,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1917",30761616020004,48466122010497,11010497,23810065010900,2012,6,5,19,56795,1,NA,2012,10,16,9.9,2,501,8,4,1300,2,2,4,NA,"M261Fc",604,5.1,NA,1,NA,"2013-03-13",20004,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,2,5,6,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1918",30761617020004,48466122010497,11010497,23809851010900,2012,6,5,19,62708,1,NA,2012,4,24,9.7,2,501,1,1,3100,2,2,4,NA,"M261Fc",604,5.1,NA,1,NA,"2013-03-13",20004,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,2,5,7,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1919",30761618020004,48466122010497,11010497,23812299010900,2012,6,5,19,57574,1,NA,2012,6,8,9.7,2,501,5,0,3100,2,2,4,NA,"M261Fc",604,5.1,NA,1,NA,"2013-03-13",20004,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,2,5,4,1,NA,NA,2,3,2,0,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.25,6.25,NA,0.75,NA,TRUE
"1920",30761619020004,48466122010497,11010497,23812055010900,2012,6,5,19,57207,2,NA,2012,9,1,10.2,2,501,NA,NA,2100,2,2,4,NA,"M261Fc",604,5.1,NA,1,NA,"2013-03-13",20004,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1921",30761620020004,48466122010497,11010497,23810882010900,2012,6,5,19,53526,3,2,2013,9,6,11.2,2,501,NA,NA,900,2,2,4,NA,"M261Fc",604,6,NA,1,NA,"2014-04-04",489998,NA,"2020-07-24",290487,"OFFSET",13,NA,2,1,24,1,6,2,5,NA,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1922",30761621020004,48466122010497,11010497,23810210010900,2012,6,5,19,91834,1,NA,2012,4,12,9.7,2,501,3,0,700,2,2,4,NA,"M261Fc",604,5.1,NA,1,NA,"2013-03-13",20004,NA,"2020-07-24",290487,"OFFSET",13,NA,1,4,24,1,6,2,5,4,0,NA,NA,2,3,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1923",216959829020004,208669867020004,19010497,25050043010900,2014,6,2,35,64620,2,NA,2014,9,1,9.9,2,501,NA,NA,5500,2,2,1,NA,"M261Gm",601,6,NA,1,NA,"2015-02-17",489998,NA,"2020-07-24",290487,"OFFSET",NA,NA,2,4,24,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1924",216959850020004,208669867020004,23010497,25140696010900,2014,6,5,43,63422,1,NA,2014,4,21,9.7,2,501,4,0,3100,2,2,1,NA,"M261Eg",604,6,NA,1,NA,"2015-02-17",489998,NA,"2020-07-24",290487,"OFFSET",13.5,NA,1,4,24,1,6,4,5,4,0,NA,NA,2,3,0,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.25,4,NA,0.75,NA,TRUE
