"","CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CYCLE","SUBCYCLE","AGECHKCD_RMRS","AGE_DETERMINATION_METHOD_PNWRS","CCLCD_RMRS","DAMAGE_AGENT_CD1_RMRS","DAMAGE_AGENT_CD2_RMRS","DAMAGE_AGENT_CD3_RMRS","SIBASE_AGE_PNWRS","SITETRCD_RMRS","SITE_AGE_TREE_STATUS_PNWRS","SITE_AGE_TREE_TYPE_PNWRS","SITE_TREE_METHOD_PNWRS","SITREE_EQU_NO_PNWRS","TREECLCD_RMRS","TREE_ACT_RMRS","YEAR_AGE_TAKEN","SIEQN_REF_CD","SITREE_FVS","SIBASE_FVS","SIEQN_REF_CD_FVS"
"3673",156963368010661,102508785010661,NA,2007,26,3,133,20091,2,3,746,NA,NA,NA,37,69,50,NA,NA,NA,3,69,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3674",156963367010661,102508785010661,NA,2007,26,3,133,20091,1,2,746,9.5,54,28,37,71,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3675",156963366010661,102508785010661,NA,2007,26,3,133,20091,1,1,746,7.2,41,20,37,70,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3676",156965661010661,102510615010661,NA,2007,26,3,141,20196,1,2,746,11.7,68,64,37,58,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3677",156965660010661,102510615010661,NA,2007,26,3,141,20196,1,1,746,12.1,71,59,37,63,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3678",176490571010661,102518361010661,NA,2007,26,3,141,20270,1,2,746,7.9,58,42,37,61,50,3,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3679",176490570010661,102518361010661,NA,2007,26,3,141,20270,1,1,746,6.7,63,45,37,64,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3680",176490665010661,102515712010661,NA,2007,26,3,141,20271,1,1,12,7.7,47,34,6,52,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3681",176489451010661,102512010010661,NA,2007,26,3,141,20221,1,2,12,9.8,65,77,6,47,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3682",176451949010661,102513045010661,NA,2007,26,1,33,20269,1,2,12,8.1,42,38,6,43,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3683",176451948010661,102513045010661,NA,2007,26,1,33,20269,1,1,12,7.8,45,52,6,38,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3684",176542071010661,102513597010661,NA,2007,26,2,71,29030,1,2,746,9.2,70,44,37,72,50,2,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3685",156971472010661,102510006010661,NA,2007,26,2,71,20359,1,2,746,11.5,79,63,37,69,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3686",156971471010661,102510006010661,NA,2007,26,2,71,20359,1,1,746,12.3,82,64,37,71,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3687",176543724010661,102517515010661,NA,2007,26,2,71,20547,2,2,12,7.1,39,47,6,34,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3688",176543722010661,102517515010661,NA,2007,26,2,71,20547,1,5,12,10.2,65,67,6,50,50,3,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3689",178889057010661,102451829010661,NA,2006,26,2,103,20079,1,4,746,8.6,63,45,37,64,50,3,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3690",178889056010661,102451829010661,NA,2006,26,2,103,20079,1,3,746,8.9,73,40,37,78,50,4,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3691",178909580010661,102450917010661,NA,2006,26,1,3,20183,1,2,12,15.5,68,69,6,51,50,4,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3692",178889866010661,102448331010661,NA,2006,26,3,31,20057,1,2,12,5,30,40,6,29,50,2,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3693",178889865010661,102448331010661,NA,2006,26,3,31,20057,1,1,12,6.1,30,31,6,33,50,1,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3694",178938135010661,102446303010661,NA,2006,26,3,107,20033,2,4,746,8.3,64,32,37,77,50,2,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3695",178938134010661,102446303010661,NA,2006,26,3,107,20033,2,3,746,13.1,63,58,37,56,50,2,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3696",104613442010661,102443924010661,NA,2006,26,2,13,20392,2,3,12,7.3,50,36,6,53,50,3,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3697",104613440010661,102443924010661,NA,2006,26,2,13,20392,1,3,12,7.3,50,36,6,53,50,3,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3698",156950108010661,102510192010661,NA,2007,26,2,53,10458,1,1,12,8,56,83,6,39,50,2,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3699",176534528010661,102517737010661,NA,2007,26,2,53,20203,1,2,746,9.3,67,52,37,63,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3700",178861524010661,102446177010661,NA,2006,26,3,141,20156,1,2,12,8.1,50,33,6,57,50,1,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3701",178861523010661,102446177010661,NA,2006,26,3,141,20156,1,1,12,10.3,60,38,6,63,50,1,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3702",104725437010661,102442193010661,NA,2006,26,3,111,20045,1,4,746,4.5,34,20,37,61,50,3,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3703",104725435010661,102442193010661,NA,2006,26,3,111,20045,1,3,746,4.5,33,20,37,60,50,3,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3704",178926140010661,102447527010661,NA,2006,26,2,61,20233,2,3,746,11,58,42,37,61,50,3,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3705",178926139010661,102447527010661,NA,2006,26,2,61,20233,2,1,746,9.3,63,42,37,66,50,3,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3706",194637891010661,102107029010661,NA,2008,26,1,97,20125,1,2,12,7.2,47,45,6,43,50,3,NA,NA,1,NA,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3707",194632313010661,102107707010661,NA,2008,26,1,3,20159,1,1,746,7.1,62,28,37,80,50,2,NA,NA,1,NA,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3708",194632314010661,102107707010661,NA,2008,26,1,3,20159,1,2,746,6.8,62,28,37,80,50,3,NA,NA,1,NA,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3709",176465073010661,102511257010661,NA,2007,26,4,49,20050,1,2,746,9.6,85,34,37,99,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3710",176465072010661,102511257010661,NA,2007,26,4,49,20050,1,1,746,8.2,85,26,37,112,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3711",176534865010661,102517701010661,NA,2007,26,2,53,20072,2,3,12,9,62,108,6,40,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3712",718907416290487,102517701010661,NA,2007,26,2,53,20072,1,2,12,10.1,81,88,6,56,50,2,NA,NA,2,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713",176541756010661,102513663010661,NA,2007,26,2,71,20420,1,2,746,7.7,72,50,37,69,50,3,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3714",176541755010661,102513663010661,NA,2007,26,2,71,20420,1,1,746,8.9,64,49,37,62,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3715",176542661010661,102517557010661,NA,2007,26,2,71,20288,1,1,12,9,51,40,6,51,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3716",176543010010661,102514128010661,NA,2007,26,2,71,20494,1,1,746,NA,NA,NA,37,69,50,NA,NA,NA,3,69,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3717",176543243010661,102518235010661,NA,2007,26,2,71,20498,1,3,746,7,53,35,37,62,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3718",176457575010661,102515985010661,NA,2007,26,3,39,20051,1,1,12,6.4,44,35,6,48,50,2,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3719",156945702010661,102509700010661,NA,2007,26,1,41,29054,3,4,746,5.5,44,26,37,63,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3720",156945477010661,102509652010661,NA,2007,26,1,41,20130,1,1,12,9,41,41,6,40,50,3,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3721",176463286010661,102513546010661,NA,2007,26,2,43,20396,1,2,746,12.1,72,50,37,69,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3722",176461555010661,102514161010661,NA,2007,26,2,43,20166,2,2,12,8,43,43,6,41,50,2,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723",176523309010661,102517500010661,NA,2007,26,2,103,20782,1,2,746,16.6,72,85,37,54,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3724",176511179010661,102518505010661,NA,2007,26,2,131,20302,1,2,12,12.7,66,61,6,53,50,2,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3725",176484462010661,102514398010661,NA,2007,26,2,131,20509,1,1,12,9.8,55,62,6,43,50,2,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3726",156954140010661,102509745010661,NA,2007,26,2,103,20522,1,2,746,10.4,77,44,37,79,50,3,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3727",156954139010661,102509745010661,NA,2007,26,2,103,20522,1,1,12,11.4,67,55,6,57,50,2,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3728",156954549010661,102509805010661,NA,2007,26,2,103,20110,1,2,746,12.7,88,79,37,70,50,2,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3729",176524620010661,102513480010661,NA,2007,26,2,103,20461,1,2,746,11.3,68,63,37,58,50,3,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3730",176524619010661,102513480010661,NA,2007,26,2,103,20461,1,1,746,10.3,74,60,37,65,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3731",156962594010661,102510114010661,NA,2007,26,2,131,29056,1,2,12,7.3,41,38,6,42,50,2,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3732",156962593010661,102510114010661,NA,2007,26,2,131,29056,1,1,746,6.7,54,29,37,70,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3733",156962972010661,102510063010661,NA,2007,26,2,131,29023,2,1,746,13.4,76,65,37,65,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3734",156962971010661,102510063010661,NA,2007,26,2,131,29023,1,1,746,13.4,76,65,37,65,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3735",156947731010661,102509832010661,NA,2007,26,2,43,20248,3,2,746,6.2,41,25,37,61,50,3,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3736",156947730010661,102509832010661,NA,2007,26,2,43,20248,2,5,12,8.2,40,38,6,41,50,2,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3737",176462631010661,102513504010661,NA,2007,26,2,43,20370,1,2,746,7.1,47,29,37,62,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3738",176462630010661,102513504010661,NA,2007,26,2,43,20370,1,1,746,6.7,58,24,37,82,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3739",156943580010661,102508662010661,NA,2007,26,1,33,20529,1,1,746,8.4,64,43,37,66,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3740",176454978010661,102515946010661,NA,2007,26,1,33,20692,1,2,746,6.3,59,47,37,58,50,2,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3741",156944763010661,102510597010661,NA,2007,26,4,37,20204,2,3,746,12.6,53,42,37,56,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3742",176460109010661,102513369010661,NA,2007,26,1,41,20447,2,1,12,7.7,65,55,6,55,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3743",194641083010661,102108052010661,NA,2008,26,2,13,20373,1,2,12,9,51,40,6,51,50,3,NA,NA,1,NA,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3744",194647285010661,102108181010661,NA,2008,26,2,83,20095,1,1,12,12.1,56,87,6,38,50,3,NA,NA,1,NA,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3745",194650008010661,102108145010661,NA,2008,26,2,131,20220,2,1,746,6.5,57,22,37,85,50,4,NA,NA,1,NA,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3746",194646487010661,102108007010661,NA,2008,26,2,71,20139,2,1,12,9.8,62,42,6,61,50,2,NA,NA,1,NA,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3747",176455332010661,102516339010661,NA,2007,26,1,33,20696,1,2,746,9.5,62,57,37,55,50,3,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3748",176455331010661,102516339010661,NA,2007,26,1,33,20696,1,1,746,8.3,51,40,37,55,50,2,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3749",176519749010661,102512493010661,NA,2007,26,1,97,20533,1,2,746,15.4,79,95,37,57,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3750",194654756010661,102106456010661,NA,2008,26,3,39,20031,1,2,746,6.3,48,45,37,49,50,2,NA,NA,1,NA,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3751",194654758010661,102106456010661,NA,2008,26,3,39,20031,2,2,746,6.3,48,45,37,49,50,2,NA,NA,1,NA,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3752",194668708010661,102105715010661,NA,2008,26,4,93,20017,2,1,746,6.1,50,15,37,95,50,2,NA,NA,1,NA,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3753",224755153010661,107863385010661,NA,2009,26,1,109,20276,1,2,12,7.2,48,65,6,37,50,1,NA,NA,2,NA,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3754",224762801010661,107863421010661,NA,2009,26,2,53,20194,1,2,12,10.2,65,63,6,51,50,1,NA,NA,2,NA,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3755",224817213010661,107863457010661,NA,2009,26,4,87,20077,2,1,746,7.9,50,34,37,60,50,2,NA,NA,1,NA,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3756",224801055010661,107863502010661,NA,2009,26,3,51,20061,1,1,746,7,45,30,37,58,50,2,NA,NA,2,NA,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3757",224801056010661,107863502010661,NA,2009,26,3,51,20061,2,1,746,7,45,30,37,58,50,2,NA,NA,2,NA,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3758",224811495010661,107860922010661,NA,2009,26,3,141,20084,1,2,12,6.2,52,42,6,50,50,3,NA,NA,2,NA,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3759",224743675010661,107861405010661,NA,2009,26,1,33,10779,1,1,746,7.9,49,37,37,56,50,4,NA,NA,2,NA,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3760",224750857010661,107861411010661,NA,2009,26,1,97,20389,1,2,746,10.6,65,50,37,62,50,2,NA,NA,2,NA,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3761",156961844010661,102510141010661,NA,2007,26,2,131,29020,1,2,746,5.4,46,22,37,72,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3762",156961843010661,102510141010661,NA,2007,26,2,131,29020,1,1,746,5.1,43,20,37,72,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3763",176488617010661,102516153010661,NA,2007,26,3,137,20223,2,2,746,7.3,51,51,37,48,50,2,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3764",176488616010661,102516153010661,NA,2007,26,3,137,20223,2,1,746,7.9,55,44,37,56,50,2,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3765",176483014010661,102518157010661,NA,2007,26,3,165,29018,2,6,12,7.3,45,35,6,49,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3766",176483013010661,102518157010661,NA,2007,26,3,165,29018,2,5,12,13,58,45,6,54,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3767",156960577010661,102510408010661,NA,2007,26,3,127,20094,1,2,746,10.6,50,37,37,57,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3768",176495887010661,102514062010661,NA,2007,26,1,153,20253,2,2,12,9.4,60,55,6,50,50,3,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3769",156952485010661,102510765010661,NA,2007,26,4,157,20131,1,1,746,9.5,64,38,37,71,50,1,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3770",176497969010661,102517398010661,NA,2007,26,1,109,20197,1,1,12,6.2,49,60,6,39,50,4,NA,NA,1,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3771",104684336010661,102443012010661,NA,2006,26,1,33,20763,1,2,746,9.2,55,37,37,62,50,1,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3772",104684335010661,102443012010661,NA,2006,26,1,33,20763,1,1,746,8,58,40,37,62,50,1,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3773",104673154010661,102443768010661,NA,2006,26,2,43,20226,1,2,12,6.6,47,39,6,48,50,3,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3774",104673153010661,102443768010661,NA,2006,26,2,43,20226,1,1,12,7.5,60,35,6,67,50,2,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3775",178902622010661,102452249010661,NA,2006,26,2,43,20365,1,2,746,7.7,54,24,37,77,50,2,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3776",178901296010661,102452309010661,NA,2006,26,2,43,20077,1,2,746,4.9,39,20,37,67,50,1,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3777",104629499010661,102442316010661,NA,2006,26,3,141,20309,1,2,12,9.9,55,55,6,46,50,4,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3778",104618052010661,102442706010661,NA,2006,26,1,97,20191,1,2,12,10.2,65,57,6,54,50,3,NA,NA,1,0,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
